DT,Message,Severity
2019-06-10 11:31:44,"kernel: klogd 1.4.1, log source = /proc/kmsg started.",0
2019-06-10 11:31:44,kernel: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,0
2019-06-10 11:31:44,kernel: BIOS-provided physical RAM map:,0
2019-06-10 11:31:44,kernel:  BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),0
2019-06-10 11:31:44,kernel:  BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),0
2019-06-10 11:31:44,kernel:  BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),0
2019-06-10 11:31:44,kernel:  BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),0
2019-06-10 11:31:44,kernel:  BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),0
2019-06-10 11:31:44,kernel: 0MB HIGHMEM available.,0
2019-06-10 11:31:44,kernel: 126MB LOWMEM available.,0
2019-06-10 11:31:44,kernel: zapping low mappings.,0
2019-06-10 11:31:44,kernel: On node 0 totalpages: 32430,0
2019-06-10 11:31:44,syslog: klogd startup succeeded,0
2019-06-10 11:31:44,"kernel:   DMA zone: 4096 pages, LIFO batch:1",0
2019-06-10 11:31:44,"kernel:   Normal zone: 28334 pages, LIFO batch:6",0
2019-06-10 11:31:44,irqbalance: irqbalance startup succeeded,0
2019-06-10 11:31:44,"kernel:   HighMem zone: 0 pages, LIFO batch:1",0
2019-06-10 11:31:44,kernel: DMI 2.3 present.,0
2019-06-10 11:31:44,kernel: ACPI disabled because your bios is from 2000 and too old,0
2019-06-10 11:31:44,kernel: You can enable it with acpi=force,0
2019-06-10 11:31:44,kernel: Built 1 zonelists,0
2019-06-10 11:31:44,kernel: Kernel command line: ro root=LABEL=/ rhgb quiet,0
2019-06-10 11:31:44,kernel: mapped 4G/4G trampoline to ffff3000.,0
2019-06-10 11:31:44,kernel: Initializing CPU#0,0
2019-06-10 11:31:44,"kernel: CPU 0 irqstacks, hard=02345000 soft=02344000",0
2019-06-10 11:31:44,kernel: PID hash table entries: 512 (order 9: 4096 bytes),0
2019-06-10 11:31:44,kernel: Detected 731.221 MHz processor.,0
2019-06-10 11:31:44,kernel: Using tsc for high-res timesource,0
2019-06-10 11:31:44,kernel: Console: colour VGA+ 80x25,0
2019-06-10 11:31:44,"kernel: Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",0
2019-06-10 11:31:44,kernel: Calibrating delay loop... 1445.88 BogoMIPS,0
2019-06-10 11:31:44,kernel: Security Scaffold v1.0.0 initialized,0
2019-06-10 11:31:44,portmap: portmap startup succeeded,0
2019-06-10 11:31:44,kernel: SELinux:  Initializing.,0
2019-06-10 11:31:44,kernel: SELinux:  Starting in permissive mode,0
2019-06-10 11:31:44,"kernel: There is already a security framework initialized, register_security failed.",1
2019-06-10 11:31:44,rpc.statd[1636]: Version 1.0.6 Starting,0
2019-06-10 11:31:44,kernel: Failure registering capabilities with the kernel,1
2019-06-10 11:31:44,nfslock: rpc.statd startup succeeded,0
2019-06-10 11:31:44,kernel: selinux_register_security:  Registering secondary module capability,0
2019-06-10 11:31:45,kernel: Capability LSM initialized,0
2019-06-10 11:31:45,"kernel: Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",0
2019-06-10 11:31:45,"kernel: Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",0
2019-06-10 11:31:45,"kernel: Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",0
2019-06-10 11:31:45,"kernel: CPU: L1 I cache: 16K, L1 D cache: 16K",0
2019-06-10 11:31:45,kernel: CPU: L2 cache: 256K,0
2019-06-10 11:31:45,kernel: Intel machine check architecture supported.,0
2019-06-10 11:31:45,kernel: Intel machine check reporting enabled on CPU#0.,0
2019-06-10 11:31:45,kernel: CPU: Intel Pentium III (Coppermine) stepping 06,0
2019-06-10 11:31:45,rpcidmapd: rpc.idmapd startup succeeded,0
2019-06-10 11:31:45,kernel: Enabling fast FPU save and restore... done.,0
2019-06-10 11:31:45,kernel: Enabling unmasked SIMD FPU exception support... done.,0
2019-06-10 11:31:45,kernel: Checking 'hlt' instruction... OK.,0
2019-06-10 11:31:45,kernel: POSIX conformance testing by UNIFIX,0
2019-06-10 11:31:45,kernel: NET: Registered protocol family 16,0
2019-06-10 11:31:45,"kernel: PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",0
2019-06-10 11:31:45,kernel: PCI: Using configuration type 1,0
2019-06-10 11:31:45,kernel: mtrr: v2.0 (20020519),0
2019-06-10 11:31:45,kernel: ACPI: Subsystem revision 20040326,0
2019-06-10 11:31:45,kernel: ACPI: Interpreter disabled.,0
2019-06-10 11:31:45,kernel: Linux Plug and Play Support v0.97 (c) Adam Belay,0
2019-06-10 11:31:45,kernel: usbcore: registered new driver usbfs,0
2019-06-10 11:31:45,random: Initializing random number generator:  succeeded,0
2019-06-10 11:31:45,kernel: usbcore: registered new driver hub,0
2019-06-10 11:31:45,kernel: ACPI: ACPI tables contain no PCI IRQ routing entries,0
2019-06-10 11:31:45,kernel: PCI: Invalid ACPI-PCI IRQ routing table,0
2019-06-10 11:31:45,kernel: PCI: Probing PCI hardware,0
2019-06-10 11:31:45,kernel: PCI: Probing PCI hardware (bus 00),0
2019-06-10 11:31:45,rc: Starting pcmcia:  succeeded,0
2019-06-10 11:31:45,kernel: Transparent bridge - 0000:00:1e.0,0
2019-06-10 11:31:45,kernel: PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,0
2019-06-10 11:31:45,kernel: apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),0
2019-06-10 11:31:45,kernel: audit: initializing netlink socket (disabled),0
2019-06-10 11:31:45,kernel: audit(1118403053.397:0): initialized,0
2019-06-10 11:31:45,"kernel: Total HugeTLB memory allocated, 0",0
2019-06-10 11:31:45,kernel: VFS: Disk quotas dquot_6.5.1,0
2019-06-10 11:31:45,"kernel: Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",0
2019-06-10 11:31:45,kernel: SELinux:  Registering netfilter hooks,0
2019-06-10 11:31:45,kernel: Initializing Cryptographic API,0
2019-06-10 11:31:45,kernel: pci_hotplug: PCI Hot Plug PCI Core version: 0.5,0
2019-06-10 11:31:45,kernel: isapnp: Scanning for PnP cards...,0
2019-06-10 11:31:41,sysctl: kernel.core_uses_pid = 1 ,0
2019-06-10 11:31:46,kernel: isapnp: No Plug & Play device found,0
2019-06-10 11:31:46,hcid[1708]: HCI daemon ver 2.4 started,0
2019-06-10 11:31:46,bluetooth: hcid startup succeeded,0
2019-06-10 11:31:41,network: Setting network parameters:  succeeded ,0
2019-06-10 11:31:46,kernel: Real Time Clock Driver v1.12,0
2019-06-10 11:31:46,bluetooth: sdpd startup succeeded,0
2019-06-10 11:31:46,sdpd[1714]: sdpd v1.5 started ,0
2019-06-10 11:31:41,network: Bringing up loopback interface:  succeeded ,0
2019-06-10 11:31:46,kernel: Linux agpgart interface v0.100 (c) Dave Jones,0
2019-06-10 11:31:46,kernel: agpgart: Detected an Intel i810 E Chipset.,0
2019-06-10 11:31:46,kernel: agpgart: Maximum main memory to use for agp memory: 93M,0
2019-06-10 11:31:46,kernel: agpgart: detected 4MB dedicated video ram.,0
2019-06-10 11:31:46,kernel: agpgart: AGP aperture is 64M @ 0xf4000000,0
2019-06-10 11:31:46,"kernel: Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",0
2019-06-10 11:31:46,kernel: ttyS0 at I/O 0x3f8 (irq = 4) is a 16550A,0
2019-06-10 11:31:46,kernel: ttyS1 at I/O 0x2f8 (irq = 3) is a 16550A,0
2019-06-10 11:31:46,kernel: RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,0
2019-06-10 11:31:46,kernel: Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,0
2019-06-10 11:31:46,kernel: ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,0
2019-06-10 11:31:46,kernel: ICH: IDE controller at PCI slot 0000:00:1f.1,0
2019-06-10 11:31:46,kernel: ICH: chipset revision 2,0
2019-06-10 11:31:46,kernel: ICH: not 100%% native mode: will probe irqs later,0
2019-06-10 11:31:46,"kernel:     ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio",0
2019-06-10 11:31:46,"kernel:     ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio",0
2019-06-10 11:31:46,"kernel: hda: IBM-DTLA-307015, ATA DISK drive",0
2019-06-10 11:31:46,kernel: Using cfq io scheduler,0
2019-06-10 11:31:46,netfs: Mounting other filesystems:  succeeded,0
2019-06-10 11:31:46,"kernel: ide0 at 0x1f0-0x1f7,0x3f6 on irq 14",0
2019-06-10 11:31:46,"kernel: hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive",0
2019-06-10 11:31:47,kernel: hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124 (blacklisted),0
2019-06-10 11:31:47,"kernel: ide1 at 0x170-0x177,0x376 on irq 15",0
2019-06-10 11:31:47,kernel: hda: max request size: 128KiB,0
2019-06-10 11:31:47,"kernel: hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)",0
2019-06-10 11:31:47,kernel:  hda: hda1 hda2 hda3,0
2019-06-10 11:31:47,"kernel: hdc: ATAPI 24X CD-ROM drive, 128kB Cache",0
2019-06-10 11:31:47,kernel: Uniform CD-ROM driver Revision: 3.20,0
2019-06-10 11:31:47,kernel: ide-floppy driver 0.99.newide,0
2019-06-10 11:31:47,kernel: usbcore: registered new driver hiddev,0
2019-06-10 11:31:47,"apmd[1748]: Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",0
2019-06-10 11:31:47,apmd: apmd startup succeeded,0
2019-06-10 11:31:47,kernel: usbcore: registered new driver hid,0
2019-06-10 11:31:47,kernel: drivers/usb/input/hid-core.c: v2.0:USB HID core driver,0
2019-06-10 11:31:47,kernel: mice: PS/2 mouse device common for all mice,0
2019-06-10 11:31:47,"kernel: serio: i8042 AUX port at 0x60,0x64 irq 12",0
2019-06-10 11:31:47,kernel: input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1,0
2019-06-10 11:31:47,"kernel: serio: i8042 KBD port at 0x60,0x64 irq 1",0
2019-06-10 11:31:47,kernel: input: AT Translated Set 2 keyboard on isa0060/serio0,0
2019-06-10 11:31:47,"kernel: md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",0
2019-06-10 11:31:47,kernel: NET: Registered protocol family 2,0
2019-06-10 11:31:47,"kernel: IP: routing cache hash table of 512 buckets, 4Kbytes",0
2019-06-10 11:31:47,kernel: TCP: Hash tables configured (established 8192 bind 16384),0
2019-06-10 11:31:47,kernel: Initializing IPsec netlink socket,0
2019-06-10 11:31:47,kernel: NET: Registered protocol family 1,0
2019-06-10 11:31:47,kernel: NET: Registered protocol family 17,0
2019-06-10 11:31:47,autofs: automount startup succeeded,0
2019-06-10 11:31:47,kernel: checking if image is initramfs...it isn't (no cpio magic); looks like an initrd,0
2019-06-10 11:31:47,kernel: Freeing initrd memory: 186k freed,0
2019-06-10 11:31:47,kernel: md: Autodetecting RAID arrays.,0
2019-06-10 11:31:47,kernel: md: autorun ...,0
2019-06-10 11:31:47,kernel: md: ... autorun DONE.,0
2019-06-10 11:31:47,smartd[1786]: smartd version 5.21 Copyright (C) 2002-3 Bruce Allen ,0
2019-06-10 11:31:47,kernel: RAMDISK: Compressed image found at block 0,0
2019-06-10 11:31:47,smartd[1786]: Home page is http://smartmontools.sourceforge.net/  ,0
2019-06-10 11:31:47,kernel: VFS: Mounted root (ext2 filesystem).,0
2019-06-10 11:31:47,smartd[1786]: Opened configuration file /etc/smartd.conf ,0
2019-06-10 11:31:47,kernel: EXT3-fs: INFO: recovery required on readonly filesystem.,0
2019-06-10 11:31:47,smartd[1786]: Configuration file /etc/smartd.conf parsed. ,0
2019-06-10 11:31:47,kernel: EXT3-fs: write access will be enabled during recovery.,0
2019-06-10 11:31:47,"smartd[1786]: Device: /dev/hda, opened ",0
2019-06-10 11:31:47,kernel: kjournald starting.  Commit interval 5 seconds,0
2019-06-10 11:31:47,"smartd[1786]: Device: /dev/hda, found in smartd database. ",0
2019-06-10 11:31:47,kernel: EXT3-fs: recovery complete.,0
2019-06-10 11:31:48,"smartd[1786]: Device: /dev/hda, is SMART capable. Adding to ""monitor"" list. ",0
2019-06-10 11:31:48,kernel: EXT3-fs: mounted filesystem with ordered data mode.,0
2019-06-10 11:31:48,smartd[1786]: Monitoring 1 ATA and 0 SCSI devices ,0
2019-06-10 11:31:48,kernel: Freeing unused kernel memory: 144k freed,0
2019-06-10 11:31:48,apmd[1748]: Charge: * * * (-1% unknown),0
2019-06-10 11:31:48,smartd[1788]: smartd has fork()ed into background mode. New PID=1788. ,0
2019-06-10 11:31:48,smartd: smartd startup succeeded,0
2019-06-10 11:31:48,kernel: SELinux:  Disabled at runtime.,0
2019-06-10 11:31:48,kernel: SELinux:  Unregistering netfilter hooks,0
2019-06-10 11:31:48,kernel: NET: Registered protocol family 10,0
2019-06-10 11:31:48,kernel: Disabled Privacy Extensions on device 022db720(lo),0
2019-06-10 11:31:48,kernel: IPv6 over IPv4 tunneling driver,0
2019-06-10 11:31:49,kernel: USB Universal Host Controller Interface driver v2.2,0
2019-06-10 11:31:49,kernel: PCI: Found IRQ 11 for device 0000:00:1f.2,0
2019-06-10 11:31:49,kernel: uhci_hcd 0000:00:1f.2: UHCI Host Controller,0
2019-06-10 11:31:49,"kernel: uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80",0
2019-06-10 11:31:49,"kernel: uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1",0
2019-06-10 11:31:49,kernel: hub 1-0:1.0: USB hub found,0
2019-06-10 11:31:49,kernel: hub 1-0:1.0: 2 ports detected,0
2019-06-10 11:31:49,rc: Starting hpoj:  succeeded,0
2019-06-10 11:31:49,"kernel: EXT3 FS on hda2, internal journal",0
2019-06-10 11:31:49,kernel: device-mapper: 4.1.0-ioctl (2003-12-10) initialised: dm@uk.sistina.com,0
2019-06-10 11:31:49,kernel: cdrom: open failed.,1
2019-06-10 11:31:50,kernel: Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1,0
2019-06-10 11:31:50,kernel: kjournald starting.  Commit interval 5 seconds,0
2019-06-10 11:31:50,"kernel: EXT3 FS on hda1, internal journal",0
2019-06-10 11:31:50,kernel: EXT3-fs: mounted filesystem with ordered data mode.,0
2019-06-10 11:31:50,kernel: IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>,0
2019-06-10 11:31:50,kernel: microcode: CPU0 already at revision 0x8 (current=0x8),0
2019-06-10 11:31:51,kernel: microcode: No suitable data for cpu 0,0
2019-06-10 11:31:51,"kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",0
2019-06-10 11:31:51,kernel: parport0: irq 7 detected,0
2019-06-10 11:31:51,kernel: SCSI subsystem initialized,0
2019-06-10 11:31:51,kernel: inserting floppy driver for 2.6.5-1.358,0
2019-06-10 11:31:51,kernel: Floppy drive(s): fd0 is 1.44M,0
2019-06-10 11:31:52,kernel: FDC 0 is a National Semiconductor PC87306,0
2019-06-10 11:31:52,kernel: PCI: Found IRQ 5 for device 0000:01:0c.0,0
2019-06-10 11:31:52,kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,0
2019-06-10 11:31:52,kernel: 0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,0
2019-06-10 11:31:52,kernel: ip_tables: (C) 2000-2002 Netfilter core team,0
2019-06-10 11:31:53,kernel: PCI: Found IRQ 5 for device 0000:01:0c.0,0
2019-06-10 11:31:53,kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,0
2019-06-10 11:31:53,kernel: 0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,0
2019-06-10 11:31:54,kernel: ip_tables: (C) 2000-2002 Netfilter core team,0
2019-06-10 11:31:54,kernel: process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT,0
2019-06-10 11:31:54,kernel: Bluetooth: Core ver 2.4,0
2019-06-10 11:31:54,kernel: NET: Registered protocol family 31,0
2019-06-10 11:31:54,kernel: Bluetooth: HCI device and connection manager initialized,0
2019-06-10 11:31:54,kernel: Bluetooth: HCI socket layer initialized,0
2019-06-10 11:31:55,kernel: Bluetooth: L2CAP ver 2.1,0
2019-06-10 11:31:55,kernel: Bluetooth: L2CAP socket layer initialized,0
2019-06-10 11:31:55,kernel: Bluetooth: RFCOMM ver 1.2,0
2019-06-10 11:31:55,kernel: Bluetooth: RFCOMM socket layer initialized,0
2019-06-10 11:31:55,kernel: Bluetooth: RFCOMM TTY layer initialized,0
2019-06-10 11:31:58,"kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",0
2019-06-10 11:31:58,kernel: parport0: irq 7 detected,0
2019-06-10 11:31:58,kernel: lp0: using parport0 (polling).,0
2019-06-10 11:31:58,kernel: lp0: console ready,0
2019-06-10 11:32:00,cups: cupsd startup succeeded,0
2019-06-10 11:32:00,sshd:  succeeded,0
2019-06-10 11:32:00,xinetd: xinetd startup succeeded,0
2019-06-10 11:32:01,sendmail: sendmail startup succeeded,0
2019-06-10 11:32:01,sendmail: sm-client startup succeeded,0
2019-06-10 11:32:02,xinetd[2034]: No such internal service: services/stream - DISABLING,1
2019-06-10 11:32:03,xinetd[2034]: bind failed (Address already in use (errno = 98)). service = telnet,1
2019-06-10 11:32:03,xinetd[2034]: Service telnet failed to start and is deactivated.,1
2019-06-10 11:32:03,xinetd[2034]: xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,0
2019-06-10 11:32:03,xinetd[2034]: Started working: 30 available services,0
2019-06-10 11:32:05,spamassassin: spamd startup succeeded,0
2019-06-10 11:32:05,privoxy: Jun 10 11:32:05 Privoxy(-150769536) Info: loading configuration file '/etc/privoxy/config':,0
2019-06-10 11:32:06,privoxy: privoxy startup succeeded,0
2019-06-10 11:32:06,gpm[2094]: *** info [startup.c(95)]: ,0
2019-06-10 11:32:06,gpm[2094]: Started gpm successfully. Entered daemon mode.,0
2019-06-10 11:32:07,gpm[2094]: *** info [mice.c(1766)]: ,0
2019-06-10 11:32:07,gpm[2094]: imps2: Auto-detected intellimouse PS/2,0
2019-06-10 11:32:07,gpm: gpm startup succeeded,0
2019-06-10 11:32:07,su(pam_unix)[2103]: session opened for user htt by (uid=0),0
2019-06-10 11:32:07,su(pam_unix)[2103]: session closed for user htt,0
2019-06-10 11:32:07,IIim: htt startup succeeded,0
2019-06-10 11:32:08,udev[2118]: creating device node '/udev/lp0',0
2019-06-10 11:32:09,htt_server[2106]: started.,0
2019-06-10 11:32:10,canna:  succeeded,0
2019-06-10 11:32:10,crond: crond startup succeeded,0
2019-06-10 11:32:12,xfs: xfs startup succeeded,0
2019-06-10 11:32:12,anacron: anacron startup succeeded,0
2019-06-10 11:32:12,atd: atd startup succeeded,0
2019-06-10 11:32:12,readahead: Starting background readahead: ,0
2019-06-10 11:32:13,rc: Starting readahead:  succeeded,0
2019-06-10 11:32:14,messagebus: messagebus startup succeeded,0
2019-06-10 11:32:26,httpd: httpd startup succeeded,0
2019-06-10 11:32:28,squid[2292]: Squid Parent: child process 2295 started,0
2019-06-10 15:32:33,named[2306]: starting BIND 9.2.3 -u named -t /var/named/chroot,0
2019-06-10 15:32:33,named[2306]: using 1 CPU,0
2019-06-10 11:32:34,named: named startup succeeded,0
2019-06-10 15:32:34,named[2306]: loading configuration from '/etc/named.conf',0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface lo, 127.0.0.1#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0, 63.126.79.67#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:1, 63.126.79.69#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:2, 63.126.79.70#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:3, 63.126.79.71#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:4, 63.126.79.72#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:5, 63.126.79.73#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:6, 63.126.79.75#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:7, 63.126.79.80#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:8, 63.126.79.81#53",0
2019-06-10 15:32:34,"named[2306]: listening on IPv4 interface eth0:9, 63.126.79.82#53",0
2019-06-10 15:32:35,"named[2306]: listening on IPv4 interface eth0:10, 63.126.79.83#53",0
2019-06-10 15:32:35,"named[2306]: listening on IPv4 interface eth0:11, 63.126.79.84#53",0
2019-06-10 11:32:36,snmpd: snmpd startup succeeded,0
2019-06-10 15:32:36,"named[2306]: listening on IPv4 interface eth0:12, 63.126.79.85#53",0
2019-06-10 15:32:37,"named[2306]: listening on IPv4 interface eth0:13, 63.126.79.87#53",0
2019-06-10 11:32:37,ntpd[2327]: ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),0
2019-06-10 11:32:37,ntpd: ntpd startup succeeded,0
2019-06-10 11:32:37,snmpd[2318]: NET-SNMP version 5.1.1 ,0
2019-06-10 15:32:38,"named[2306]: listening on IPv4 interface eth0:14, 63.126.79.89#53",0
2019-06-10 11:32:39,ntpd[2327]: precision = 2.000 usec,0
2019-06-10 15:32:40,"named[2306]: listening on IPv4 interface eth0:15, 63.126.79.90#53",0
2019-06-10 11:32:40,ntpd[2327]: kernel time sync status 0040,0
2019-06-10 15:32:40,"named[2306]: listening on IPv4 interface eth0:16, 63.126.79.95#53",0
