Date,Time,Hostname,Message,Severity,Process,PID,User,IP,Len
2019-06-09,06:06:45,combo ,Started gpm successfully. Entered daemon mode.,0,gpm,[2068],root,127.0.0.1,46
2019-06-09,06:06:46,combo ,*** info [mice.c(1766)]: ,0,gpm,[2068],root,127.0.0.1,25
2019-06-09,06:06:46,combo ,imps2: Auto-detected intellimouse PS/2,0,gpm,[2068],root,127.0.0.1,38
2019-06-09,06:06:46,combo ,gpm startup succeeded,0,gpm,NULL,root,127.0.0.1,21
2019-06-09,06:06:46,combo ,session opened for user htt by (uid=0),0,su(pam_unix),[2077],root,127.0.0.1,38
2019-06-09,06:06:46,combo ,session closed for user htt,0,su(pam_unix),[2077],root,127.0.0.1,27
2019-06-09,06:06:46,combo ,htt startup succeeded,0,IIim,NULL,root,127.0.0.1,21
2019-06-09,06:06:48,combo ,started.,0,htt_server,[2080],root,127.0.0.1,8
2019-06-09,06:06:49,combo , succeeded,0,canna,NULL,root,127.0.0.1,10
2019-06-09,06:06:49,combo ,crond startup succeeded,0,crond,NULL,root,127.0.0.1,23
2019-06-09,06:06:50,combo ,xfs startup succeeded,0,xfs,NULL,root,127.0.0.1,21
2019-06-09,06:06:51,combo ,anacron startup succeeded,0,anacron,NULL,root,127.0.0.1,25
2019-06-09,06:06:51,combo ,atd startup succeeded,0,atd,NULL,root,127.0.0.1,21
2019-06-09,06:06:51,combo ,Starting background readahead: ,0,readahead,NULL,root,127.0.0.1,31
2019-06-09,06:06:51,combo ,Starting readahead:  succeeded,0,rc,NULL,root,127.0.0.1,30
2019-06-09,06:06:52,combo ,messagebus startup succeeded,0,messagebus,NULL,root,127.0.0.1,28
2019-06-09,06:07:06,combo ,httpd startup succeeded,0,httpd,NULL,root,127.0.0.1,23
2019-06-09,06:07:07,combo ,Squid Parent: child process 2264 started,0,squid,[2261],root,127.0.0.1,40
2019-06-09,10:07:13,combo ,starting BIND 9.2.3 -u named -t /var/named/chroot,0,named,[2275],root,127.0.0.1,49
2019-06-09,10:07:13,combo ,using 1 CPU,0,named,[2275],root,127.0.0.1,11
2019-06-09,06:07:13,combo ,named startup succeeded,0,named,NULL,root,127.0.0.1,23
2019-06-09,10:07:13,combo ,loading configuration from '/etc/named.conf',0,named,[2275],root,127.0.0.1,44
2019-06-09,10:07:13,combo ,"listening on IPv4 interface lo, 127.0.0.1#53",0,named,[2275],root,127.0.0.1,44
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0, 63.126.79.67#53",0,named,[2275],root,63.126.79.67,49
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:1, 63.126.79.69#53",0,named,[2275],root,63.126.79.69,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:2, 63.126.79.70#53",0,named,[2275],root,63.126.79.70,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:3, 63.126.79.71#53",0,named,[2275],root,63.126.79.71,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:4, 63.126.79.72#53",0,named,[2275],root,63.126.79.72,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:5, 63.126.79.73#53",0,named,[2275],root,63.126.79.73,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:6, 63.126.79.75#53",0,named,[2275],root,63.126.79.75,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:7, 63.126.79.80#53",0,named,[2275],root,63.126.79.80,51
2019-06-09,10:07:13,combo ,"listening on IPv4 interface eth0:8, 63.126.79.81#53",0,named,[2275],root,63.126.79.81,51
2019-06-09,10:07:14,combo ,"listening on IPv4 interface eth0:9, 63.126.79.82#53",0,named,[2275],root,63.126.79.82,51
2019-06-09,10:07:14,combo ,"listening on IPv4 interface eth0:10, 63.126.79.83#53",0,named,[2275],root,63.126.79.83,52
2019-06-09,06:07:15,combo ,snmpd startup succeeded,0,snmpd,NULL,root,127.0.0.1,23
2019-06-09,10:07:15,combo ,"listening on IPv4 interface eth0:11, 63.126.79.84#53",0,named,[2275],root,63.126.79.84,52
2019-06-09,10:07:16,combo ,"listening on IPv4 interface eth0:12, 63.126.79.85#53",0,named,[2275],root,63.126.79.85,52
2019-06-09,06:07:16,combo ,NET-SNMP version 5.1.1 ,0,snmpd,[2287],root,127.0.0.1,23
2019-06-09,10:07:16,combo ,"listening on IPv4 interface eth0:13, 63.126.79.87#53",0,named,[2275],root,63.126.79.87,52
2019-06-09,06:07:17,combo ,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),0,ntpd,[2296],root,127.0.0.1,52
2019-06-09,06:07:17,combo ,ntpd startup succeeded,0,ntpd,NULL,root,127.0.0.1,22
2019-06-09,10:07:17,combo ,"listening on IPv4 interface eth0:14, 63.126.79.89#53",0,named,[2275],root,63.126.79.89,52
2019-06-09,10:07:18,combo ,"listening on IPv4 interface eth0:15, 63.126.79.90#53",0,named,[2275],root,63.126.79.90,52
2019-06-09,10:07:18,combo ,"listening on IPv4 interface eth0:16, 63.126.79.95#53",0,named,[2275],root,63.126.79.95,52
2019-06-09,10:07:19,combo ,"listening on IPv4 interface eth0:17, 63.126.79.100#53",0,named,[2275],root,63.126.79.100,53
2019-06-09,06:07:19,combo ,precision = 1.000 usec,0,ntpd,[2296],root,127.0.0.1,22
2019-06-09,10:07:19,combo ,"listening on IPv4 interface eth0:18, 63.126.79.105#53",0,named,[2275],root,63.126.79.105,53
2019-06-09,10:07:20,combo ,"listening on IPv4 interface eth0:19, 63.126.79.110#53",0,named,[2275],root,63.126.79.110,53
2019-06-09,06:07:19,combo ,kernel time sync status 0040,0,ntpd,[2296],root,127.0.0.1,28
2019-06-09,10:07:20,combo ,"listening on IPv4 interface eth0:20, 63.126.79.115#53",0,named,[2275],root,63.126.79.115,53
2019-06-09,06:07:20,combo ,frequency initialized 0.000 PPM from /var/lib/ntp/drift,0,ntpd,[2296],root,127.0.0.1,55
2019-06-09,10:07:20,combo ,"listening on IPv4 interface eth0:21, 63.126.79.120#53",0,named,[2275],root,63.126.79.120,53
2019-06-09,10:07:21,combo ,"listening on IPv4 interface eth0:22, 63.126.79.125#53",0,named,[2275],root,63.126.79.125,53
2019-06-09,06:07:21,combo ,"configure: keyword ""authenticate"" unknown, line ignored",1,ntpd,[2296],root,127.0.0.1,55
2019-06-09,10:07:21,combo ,couldn't add command channel 127.0.0.1#953: not found,1,named,[2275],root,127.0.0.1,53
2019-06-09,10:07:22,combo ,couldn't add command channel ::1#953: not found,1,named,[2275],root,127.0.0.1,47
2019-06-09,06:07:22,combo ,Starting MySQL:  succeeded,0,mysqld,NULL,root,127.0.0.1,26
2019-06-09,10:07:22,combo ,running,0,named,[2275],root,127.0.0.1,7
2019-06-09,06:07:23,combo ,"rsyncd version 2.6.2 starting, listening on port 873 ",0,rsyncd,[2360],root,127.0.0.1,53
2019-06-09,06:07:23,combo ,mdadm succeeded,0,mdmonitor,NULL,root,127.0.0.1,15
2019-06-09,06:07:24,combo ,mdmpd failed,1,mdmpd,NULL,root,127.0.0.1,12
2019-06-09,06:07:26,combo ,creating device node '/udev/vcs2',0,udev,[2514],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,creating device node '/udev/vcsa2',0,udev,[2515],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,creating device node '/udev/vcs1',0,udev,[2541],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,creating device node '/udev/vcsa1',0,udev,[2542],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,creating device node '/udev/vcs5',0,udev,[2555],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,creating device node '/udev/vcsa5',0,udev,[2566],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,removing device node '/udev/vcs2',0,udev,[2590],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,removing device node '/udev/vcsa8',0,udev,[2456],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,removing device node '/udev/vcsa5',0,udev,[2611],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,removing device node '/udev/vcs1',0,udev,[2575],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,removing device node '/udev/vcsa1',0,udev,[2587],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,removing device node '/udev/vcs5',0,udev,[2596],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,creating device node '/udev/vcs2',0,udev,[2606],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,removing device node '/udev/vcs8',0,udev,[2455],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,creating device node '/udev/vcsa3',0,udev,[2498],root,127.0.0.1,34
2019-06-09,06:07:26,combo ,creating device node '/udev/vcs3',0,udev,[2457],root,127.0.0.1,33
2019-06-09,06:07:26,combo ,removing device node '/udev/vcsa2',0,udev,[2578],root,127.0.0.1,34
2019-06-09,06:07:27,combo ,creating device node '/udev/vcsa5',0,udev,[2720],root,127.0.0.1,34
2019-06-09,06:07:27,combo ,creating device node '/udev/vcs1',0,udev,[2724],root,127.0.0.1,33
2019-06-09,06:07:27,combo ,creating device node '/udev/vcs6',0,udev,[2631],root,127.0.0.1,33
2019-06-09,06:07:27,combo ,creating device node '/udev/vcs4',0,udev,[2641],root,127.0.0.1,33
2019-06-09,06:07:27,combo ,creating device node '/udev/vcsa6',0,udev,[2648],root,127.0.0.1,34
2019-06-09,06:07:27,combo ,creating device node '/udev/vcsa4',0,udev,[2655],root,127.0.0.1,34
2019-06-09,06:07:27,combo ,creating device node '/udev/vcsa1',0,udev,[2725],root,127.0.0.1,34
2019-06-09,06:07:28,combo ,creating device node '/udev/vcs5',0,udev,[2734],root,127.0.0.1,33
2019-06-09,06:07:28,combo ,removing device node '/udev/vcsa3',0,udev,[2743],root,127.0.0.1,34
2019-06-09,06:07:28,combo ,removing device node '/udev/vcs3',0,udev,[2752],root,127.0.0.1,33
2019-06-09,06:07:29,combo ,creating device node '/udev/vcsa2',0,udev,[2757],root,127.0.0.1,34
2019-06-09,06:07:29,combo ,removing device node '/udev/vcs6',0,udev,[2770],root,127.0.0.1,33
2019-06-09,06:07:30,combo ,removing device node '/udev/vcs4',0,udev,[2779],root,127.0.0.1,33
2019-06-09,06:07:30,combo ,removing device node '/udev/vcsa6',0,udev,[2789],root,127.0.0.1,34
2019-06-09,06:07:30,combo ,removing device node '/udev/vcsa4',0,udev,[2798],root,127.0.0.1,34
2019-06-09,06:07:31,combo ,creating device node '/udev/vcsa3',0,udev,[2811],root,127.0.0.1,34
2019-06-09,06:07:31,combo ,creating device node '/udev/vcs3',0,udev,[2813],root,127.0.0.1,33
2019-06-09,06:07:32,combo ,creating device node '/udev/vcs6',0,udev,[2833],root,127.0.0.1,33
2019-06-09,06:07:32,combo ,creating device node '/udev/vcs4',0,udev,[2846],root,127.0.0.1,33
2019-06-09,06:07:32,combo ,creating device node '/udev/vcsa6',0,udev,[2847],root,127.0.0.1,34
2019-06-09,06:07:32,combo ,creating device node '/udev/vcsa4',0,udev,[2848],root,127.0.0.1,34
2019-06-09,06:07:33,combo ,creating device node '/udev/vcs7',0,udev,[2820],root,127.0.0.1,33
2019-06-09,06:07:33,combo ,creating device node '/udev/vcsa7',0,udev,[2827],root,127.0.0.1,34
2019-06-09,06:07:34,combo ,removing device node '/udev/vcs7',0,udev,[2889],root,127.0.0.1,33
2019-06-09,06:07:34,combo ,removing device node '/udev/vcsa7',0,udev,[2898],root,127.0.0.1,34
2019-06-09,06:07:34,combo ,creating device node '/udev/vcs7',0,udev,[2903],root,127.0.0.1,33
2019-06-09,06:07:34,combo ,creating device node '/udev/vcsa7',0,udev,[2904],root,127.0.0.1,34
2019-06-09,06:10:35,combo ,"synchronized to LOCAL(0), stratum=10",0,ntpd,[2296],root,127.0.0.1,36
2019-06-09,06:10:35,combo ,kernel time sync disabled 0041,0,ntpd,[2296],root,127.0.0.1,30
2019-06-09,06:11:41,combo ,kernel time sync enabled 0001,0,ntpd,[2296],root,127.0.0.1,29
2019-06-10,04:02:23,combo ,file descriptor of service comsat has been closed,1,xinetd,[2003],root,127.0.0.1,49
2019-06-10,04:02:23,combo ,select reported EBADF but no bad file descriptors were found,1,xinetd,[2003],root,127.0.0.1,60
2019-06-10,04:03:01,combo ,session opened for user cyrus by (uid=0),0,su(pam_unix),[5120],root,127.0.0.1,40
2019-06-10,04:03:01,combo ,session closed for user cyrus,0,su(pam_unix),[5120],root,127.0.0.1,29
2019-06-10,04:03:02,combo ,ALERT exited abnormally with [1],1,logrotate,NULL,root,127.0.0.1,32
2019-06-10,04:09:15,combo ,session opened for user news by (uid=0),0,su(pam_unix),[5493],root,127.0.0.1,39
2019-06-10,04:09:16,combo ,session closed for user news,0,su(pam_unix),[5493],root,127.0.0.1,28
2019-06-10,11:31:44,combo ,restart.,0,syslogd 1.4.1,NULL,root,127.0.0.1,8
2019-06-10,11:31:44,combo ,syslogd startup succeeded,0,syslog,NULL,root,127.0.0.1,25
2019-06-10,11:31:44,combo ,"klogd 1.4.1, log source = /proc/kmsg started.",0,kernel,NULL,root,127.0.0.1,45
2019-06-10,11:31:44,combo ,Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,0,kernel,NULL,root,127.0.0.1,143
2019-06-10,11:31:44,combo ,BIOS-provided physical RAM map:,0,kernel,NULL,root,127.0.0.1,31
2019-06-10,11:31:44,combo , BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),0,kernel,NULL,root,127.0.0.1,56
2019-06-10,11:31:44,combo , BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),0,kernel,NULL,root,127.0.0.1,58
2019-06-10,11:31:44,combo , BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),0,kernel,NULL,root,127.0.0.1,56
2019-06-10,11:31:44,combo , BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),0,kernel,NULL,root,127.0.0.1,58
2019-06-10,11:31:44,combo , BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),0,kernel,NULL,root,127.0.0.1,58
2019-06-10,11:31:44,combo ,0MB HIGHMEM available.,0,kernel,NULL,root,127.0.0.1,22
2019-06-10,11:31:44,combo ,126MB LOWMEM available.,0,kernel,NULL,root,127.0.0.1,23
2019-06-10,11:31:44,combo ,zapping low mappings.,0,kernel,NULL,root,127.0.0.1,21
2019-06-10,11:31:44,combo ,On node 0 totalpages: 32430,0,kernel,NULL,root,127.0.0.1,27
2019-06-10,11:31:44,combo ,klogd startup succeeded,0,syslog,NULL,root,127.0.0.1,23
2019-06-10,11:31:44,combo ,"  DMA zone: 4096 pages, LIFO batch:1",0,kernel,NULL,root,127.0.0.1,36
2019-06-10,11:31:44,combo ,"  Normal zone: 28334 pages, LIFO batch:6",0,kernel,NULL,root,127.0.0.1,40
2019-06-10,11:31:44,combo ,irqbalance startup succeeded,0,irqbalance,NULL,root,127.0.0.1,28
2019-06-10,11:31:44,combo ,"  HighMem zone: 0 pages, LIFO batch:1",0,kernel,NULL,root,127.0.0.1,37
2019-06-10,11:31:44,combo ,DMI 2.3 present.,0,kernel,NULL,root,127.0.0.1,16
2019-06-10,11:31:44,combo ,ACPI disabled because your bios is from 2000 and too old,0,kernel,NULL,root,127.0.0.1,56
2019-06-10,11:31:44,combo ,You can enable it with acpi=force,0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:44,combo ,Built 1 zonelists,0,kernel,NULL,root,127.0.0.1,17
2019-06-10,11:31:44,combo ,Kernel command line: ro root=LABEL=/ rhgb quiet,0,kernel,NULL,root,127.0.0.1,47
2019-06-10,11:31:44,combo ,mapped 4G/4G trampoline to ffff3000.,0,kernel,NULL,root,127.0.0.1,36
2019-06-10,11:31:44,combo ,Initializing CPU#0,0,kernel,NULL,root,127.0.0.1,18
2019-06-10,11:31:44,combo ,"CPU 0 irqstacks, hard=02345000 soft=02344000",0,kernel,NULL,root,127.0.0.1,44
2019-06-10,11:31:44,combo ,PID hash table entries: 512 (order 9: 4096 bytes),0,kernel,NULL,root,127.0.0.1,49
2019-06-10,11:31:44,combo ,Detected 731.221 MHz processor.,0,kernel,NULL,root,127.0.0.1,31
2019-06-10,11:31:44,combo ,Using tsc for high-res timesource,0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:44,combo ,Console: colour VGA+ 80x25,0,kernel,NULL,root,127.0.0.1,26
2019-06-10,11:31:44,combo ,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",0,kernel,NULL,root,127.0.0.1,103
2019-06-10,11:31:44,combo ,Calibrating delay loop... 1445.88 BogoMIPS,0,kernel,NULL,root,127.0.0.1,42
2019-06-10,11:31:44,combo ,Security Scaffold v1.0.0 initialized,0,kernel,NULL,root,127.0.0.1,36
2019-06-10,11:31:44,combo ,portmap startup succeeded,0,portmap,NULL,root,127.0.0.1,25
2019-06-10,11:31:44,combo ,SELinux:  Initializing.,0,kernel,NULL,root,127.0.0.1,23
2019-06-10,11:31:44,combo ,SELinux:  Starting in permissive mode,0,kernel,NULL,root,127.0.0.1,37
2019-06-10,11:31:44,combo ,"There is already a security framework initialized, register_security failed.",1,kernel,NULL,root,127.0.0.1,76
2019-06-10,11:31:44,combo ,Version 1.0.6 Starting,0,rpc.statd,[1636],root,127.0.0.1,22
2019-06-10,11:31:44,combo ,Failure registering capabilities with the kernel,1,kernel,NULL,root,127.0.0.1,48
2019-06-10,11:31:44,combo ,rpc.statd startup succeeded,0,nfslock,NULL,root,127.0.0.1,27
2019-06-10,11:31:44,combo ,selinux_register_security:  Registering secondary module capability,0,kernel,NULL,root,127.0.0.1,67
2019-06-10,11:31:45,combo ,Capability LSM initialized,0,kernel,NULL,root,127.0.0.1,26
2019-06-10,11:31:45,combo ,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",0,kernel,NULL,root,127.0.0.1,62
2019-06-10,11:31:45,combo ,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",0,kernel,NULL,root,127.0.0.1,60
2019-06-10,11:31:45,combo ,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",0,kernel,NULL,root,127.0.0.1,58
2019-06-10,11:31:45,combo ,"CPU: L1 I cache: 16K, L1 D cache: 16K",0,kernel,NULL,root,127.0.0.1,37
2019-06-10,11:31:45,combo ,CPU: L2 cache: 256K,0,kernel,NULL,root,127.0.0.1,19
2019-06-10,11:31:45,combo ,Intel machine check architecture supported.,0,kernel,NULL,root,127.0.0.1,43
2019-06-10,11:31:45,combo ,Intel machine check reporting enabled on CPU#0.,0,kernel,NULL,root,127.0.0.1,47
2019-06-10,11:31:45,combo ,CPU: Intel Pentium III (Coppermine) stepping 06,0,kernel,NULL,root,127.0.0.1,47
2019-06-10,11:31:45,combo ,rpc.idmapd startup succeeded,0,rpcidmapd,NULL,root,127.0.0.1,28
2019-06-10,11:31:45,combo ,Enabling fast FPU save and restore... done.,0,kernel,NULL,root,127.0.0.1,43
2019-06-10,11:31:45,combo ,Enabling unmasked SIMD FPU exception support... done.,0,kernel,NULL,root,127.0.0.1,53
2019-06-10,11:31:45,combo ,Checking 'hlt' instruction... OK.,0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:45,combo ,POSIX conformance testing by UNIFIX,0,kernel,NULL,root,127.0.0.1,35
2019-06-10,11:31:45,combo ,NET: Registered protocol family 16,0,kernel,NULL,root,127.0.0.1,34
2019-06-10,11:31:45,combo ,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",0,kernel,NULL,root,127.0.0.1,56
2019-06-10,11:31:45,combo ,PCI: Using configuration type 1,0,kernel,NULL,root,127.0.0.1,31
2019-06-10,11:31:45,combo ,mtrr: v2.0 (20020519),0,kernel,NULL,root,127.0.0.1,21
2019-06-10,11:31:45,combo ,ACPI: Subsystem revision 20040326,0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:45,combo ,ACPI: Interpreter disabled.,0,kernel,NULL,root,127.0.0.1,27
2019-06-10,11:31:45,combo ,Linux Plug and Play Support v0.97 (c) Adam Belay,0,kernel,NULL,root,127.0.0.1,48
2019-06-10,11:31:45,combo ,usbcore: registered new driver usbfs,0,kernel,NULL,root,127.0.0.1,36
2019-06-10,11:31:45,combo ,Initializing random number generator:  succeeded,0,random,NULL,root,127.0.0.1,48
2019-06-10,11:31:45,combo ,usbcore: registered new driver hub,0,kernel,NULL,root,127.0.0.1,34
2019-06-10,11:31:45,combo ,ACPI: ACPI tables contain no PCI IRQ routing entries,0,kernel,NULL,root,127.0.0.1,52
2019-06-10,11:31:45,combo ,PCI: Invalid ACPI-PCI IRQ routing table,0,kernel,NULL,root,127.0.0.1,39
2019-06-10,11:31:45,combo ,PCI: Probing PCI hardware,0,kernel,NULL,root,127.0.0.1,25
2019-06-10,11:31:45,combo ,PCI: Probing PCI hardware (bus 00),0,kernel,NULL,root,127.0.0.1,34
2019-06-10,11:31:45,combo ,Starting pcmcia:  succeeded,0,rc,NULL,root,127.0.0.1,27
2019-06-10,11:31:45,combo ,Transparent bridge - 0000:00:1e.0,0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:45,combo ,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,0,kernel,NULL,root,127.0.0.1,58
2019-06-10,11:31:45,combo ,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),0,kernel,NULL,root,127.0.0.1,56
2019-06-10,11:31:45,combo ,audit: initializing netlink socket (disabled),0,kernel,NULL,root,127.0.0.1,45
2019-06-10,11:31:45,combo ,audit(1118403053.397:0): initialized,0,kernel,NULL,root,127.0.0.1,36
2019-06-10,11:31:45,combo ,"Total HugeTLB memory allocated, 0",0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:45,combo ,VFS: Disk quotas dquot_6.5.1,0,kernel,NULL,root,127.0.0.1,28
2019-06-10,11:31:45,combo ,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",0,kernel,NULL,root,127.0.0.1,58
2019-06-10,11:31:45,combo ,SELinux:  Registering netfilter hooks,0,kernel,NULL,root,127.0.0.1,37
2019-06-10,11:31:45,combo ,Initializing Cryptographic API,0,kernel,NULL,root,127.0.0.1,30
2019-06-10,11:31:45,combo ,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,0,kernel,NULL,root,127.0.0.1,47
2019-06-10,11:31:45,combo ,isapnp: Scanning for PnP cards...,0,kernel,NULL,root,127.0.0.1,33
2019-06-10,11:31:41,combo ,kernel.core_uses_pid = 1 ,0,sysctl,NULL,root,127.0.0.1,25
2019-06-10,11:31:46,combo ,isapnp: No Plug & Play device found,0,kernel,NULL,root,127.0.0.1,35
2019-06-10,11:31:46,combo ,HCI daemon ver 2.4 started,0,hcid,[1708],root,127.0.0.1,26
2019-06-10,11:31:46,combo ,hcid startup succeeded,0,bluetooth,NULL,root,127.0.0.1,22
2019-06-10,11:31:41,combo ,Setting network parameters:  succeeded ,0,network,NULL,root,127.0.0.1,39
2019-06-10,11:31:46,combo ,Real Time Clock Driver v1.12,0,kernel,NULL,root,127.0.0.1,28
2019-06-10,11:31:46,combo ,sdpd startup succeeded,0,bluetooth,NULL,root,127.0.0.1,22
2019-06-10,11:31:46,combo ,sdpd v1.5 started ,0,sdpd,[1714],root,127.0.0.1,18
2019-06-10,11:31:41,combo ,Bringing up loopback interface:  succeeded ,0,network,NULL,root,127.0.0.1,43
2019-06-10,11:31:46,combo ,Linux agpgart interface v0.100 (c) Dave Jones,0,kernel,NULL,root,127.0.0.1,45
2019-06-10,11:31:46,combo ,agpgart: Detected an Intel i810 E Chipset.,0,kernel,NULL,root,127.0.0.1,42
2019-06-10,11:31:46,combo ,agpgart: Maximum main memory to use for agp memory: 93M,0,kernel,NULL,root,127.0.0.1,55
2019-06-10,11:31:46,combo ,agpgart: detected 4MB dedicated video ram.,0,kernel,NULL,root,127.0.0.1,42
2019-06-10,11:31:46,combo ,agpgart: AGP aperture is 64M @ 0xf4000000,0,kernel,NULL,root,127.0.0.1,41
2019-06-10,11:31:46,combo ,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",0,kernel,NULL,root,127.0.0.1,72
2019-06-10,11:31:46,combo ,ttyS0 at I/O 0x3f8 (irq = 4) is a 16550A,0,kernel,NULL,root,127.0.0.1,40
2019-06-10,11:31:46,combo ,ttyS1 at I/O 0x2f8 (irq = 3) is a 16550A,0,kernel,NULL,root,127.0.0.1,40
2019-06-10,11:31:46,combo ,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,0,kernel,NULL,root,127.0.0.1,70
2019-06-10,11:31:46,combo ,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,0,kernel,NULL,root,127.0.0.1,56
2019-06-10,11:31:46,combo ,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,0,kernel,NULL,root,127.0.0.1,75
